IRI_KEY,FIPS,NAME,State_Name,REGION,DIVISION,Zip_name,Zip_key,per_kids18,per_kids9,per_old,per_white,per_black,hhsize,Per_college,per_hh_less20K,median_inc,capita_inc,Share_Camp,Share_Other,Share_PL,Share_prog
214465,36065,Oneida County,New York,EAST,2,13502 Utica,13502,0.23,0.13,0.17,0.87,0.08,2.28,0.15,0.35,29470,16105,0.506813508,0.035644084,0.115328609,0.342213799
214468,53063,Spokane County,Washington,WEST,9,99216 Spokane,99216,0.26,0.14,0.14,0.93,0.01,2.45,0.16,0.19,37930,17690,0.865193573,0.067783881,0,0.067022546
214636,50003,Bennington County,Vermont,EAST,1,05201 Bennington,5201,0.24,0.12,0.17,0.97,0.01,2.38,0.2,0.28,34417,17573,0.52210282,0.07114689,0.089127827,0.317622463
214705,55133,Waukesha County,Wisconsin,MIDWEST,3,53089 Sussex,53089,0.28,0.16,0.1,0.98,0.01,2.73,0.24,0.09,63807,25393,0.748297246,0.054345441,0.078617128,0.118740185
214709,55133,Waukesha County,Wisconsin,MIDWEST,3,53051 Menomonee Falls,53051,0.25,0.14,0.16,0.96,0.01,2.52,0.28,0.11,57986,27452,0.680622067,0.066386294,0.115453378,0.137538261
214734,45083,Spartanburg County,South Carolina,SOUTH,5,29301 Spartanburg,29301,0.26,0.14,0.11,0.62,0.3,2.56,0.21,0.24,38112,19598,0.676215169,0.049441919,0.121726723,0.152616188
214765,51031,Campbell County,Virginia,SOUTH,5,24588 Rustburg,24588,0.25,0.13,0.11,0.84,0.14,2.51,0.14,0.24,40189,18093,0.653436717,0.02205678,0.240524674,0.083981829
214844,51153,Prince William County,Virginia,SOUTH,5,22192 Woodbridge,22192,0.29,0.15,0.05,0.73,0.16,2.74,0.38,0.05,72252,30809,0.453674472,0.055581468,0.071520693,0.419223367
214869,37179,Union County,North Carolina,SOUTH,5,28173 Waxhaw,28173,0.31,0.17,0.08,0.9,0.08,2.93,0.3,0.11,59337,25979,0.646296609,0.022626658,0.206303352,0.124773382
214926,33015,Rockingham County,New Hampshire,EAST,1,03053 Londonderry,3053,0.33,0.17,0.05,0.97,0.01,3.06,0.3,0.07,70854,26488,0.360171714,0.094195316,0.1088509,0.43678207
214932,44009,Washington County,Rhode Island,EAST,1,02891 Westerly,2891,0.23,0.12,0.18,0.95,0.01,2.36,0.24,0.2,44824,24788,0.403690308,0.11057434,0.100827299,0.384908053
215371,34023,Middlesex County,New Jersey,EAST,2,07080 South Plainfield,7080,0.25,0.14,0.14,0.78,0.09,3.01,0.23,0.09,67487,25275,0.65476291,0.024224874,0,0.321012216
215433,34017,Hudson County,New Jersey,EAST,2,07094 Secaucus,7094,0.19,0.1,0.16,0.79,0.04,2.41,0.26,0.18,59800,31684,0.500413024,0.054405518,0.047133074,0.398048384
215551,45085,Sumter County,South Carolina,SOUTH,5,29154 Sumter,29154,0.29,0.16,0.08,0.66,0.31,2.73,0.17,0.19,41781,18156,0.680536727,0.018981871,0.228719179,0.071762222
216202,35061,Valencia County,New Mexico,WEST,8,87031 Los Lunas,87031,0.32,0.17,0.07,0.64,0.01,2.99,0.15,0.26,34771,13983,0.497006663,0.024781592,0.357458467,0.120753277
216210,45051,Horry County,South Carolina,SOUTH,5,29511 Aynor,29511,0.26,0.14,0.1,0.88,0.11,2.61,0.1,0.29,32346,15636,0.653222877,0.017603327,0.300119309,0.029054488
216902,37079,Greene County,North Carolina,SOUTH,5,28538 Hookerton,28538,0.28,0.16,0.1,0.53,0.41,2.67,0.09,0.27,34024,14037,0.683263206,0.017189964,0.21377914,0.08576769
217434,23005,Cumberland County,Maine,EAST,1,04011 Brunswick,4011,0.23,0.13,0.15,0.94,0.02,2.34,0.32,0.22,40402,20322,0.435835804,0.116423304,0.157363201,0.290377691
217460,17089,Kane County,Illinois,MIDWEST,3,60510 Batavia,60510,0.31,0.17,0.1,0.93,0.02,2.76,0.39,0.1,70225,28595,0.651628399,0.110865421,0.020943461,0.216562719
217461,37151,Randolph County,North Carolina,SOUTH,5,27317 Randleman,27317,0.26,0.15,0.11,0.92,0.05,2.56,0.1,0.22,36571,17257,0.716774933,0.03509546,0.208462511,0.039667096
217464,36009,Cattaraugus County,New York,EAST,2,14772 Randolph,14772,0.3,0.14,0.13,0.98,0.01,2.68,0.14,0.24,35227,15697,0.607236288,0.020094054,0.228922133,0.143747526
217529,42071,Lancaster County,Pennsylvania,EAST,2,17582 Washington Boro,17582,0.27,0.12,0.12,0.99,0,2.89,0.21,0.14,47337,19069,0.551441174,0.041352371,0.21681334,0.190393115
217595,25027,Worcester County,Massachusetts,EAST,1,01520 Holden,1520,0.26,0.14,0.16,0.97,0.01,2.69,0.4,0.13,64379,28300,0.404035711,0.088889815,0.154263708,0.352810765
217781,45041,Florence County,South Carolina,SOUTH,5,29560 Lake City,29560,0.29,0.14,0.12,0.39,0.59,2.7,0.13,0.42,25861,13229,0.718153447,0.028181425,0.160483119,0.093182009
217804,42133,York County,Pennsylvania,EAST,2,17070 New Cumberland,17070,0.22,0.12,0.16,0.96,0.01,2.28,0.26,0.14,47093,24077,0.565349744,0.038520799,0.195511941,0.200617516
218003,42029,Chester County,Pennsylvania,EAST,2,19465 Pottstown,19465,0.23,0.11,0.15,0.97,0.01,2.56,0.26,0.11,57191,26885,0.522310242,0.038564828,0.09181354,0.34731139
218116,45051,Horry County,South Carolina,SOUTH,5,29582 North Myrtle Beac,29582,0.15,0.08,0.2,0.9,0.06,2.08,0.22,0.2,38213,25780,0.647363924,0.019776104,0.195031368,0.137828605
218164,45075,Orangeburg County,South Carolina,SOUTH,5,29107 Neeses,29107,0.26,0.15,0.12,0.66,0.3,2.53,0.09,0.31,30027,16976,0.646189816,0.013156083,0.340205719,0.000448382
218312,33001,Belknap County,New Hampshire,EAST,1,03220 Belmont,3220,0.25,0.12,0.11,0.98,0,2.55,0.15,0.15,48170,20030,0.393895316,0.095264938,0.148087173,0.362752573
218385,34025,Monmouth County,New Jersey,EAST,2,07748 Middletown,7748,0.27,0.15,0.1,0.95,0.01,2.96,0.31,0.09,80284,33911,0.372970372,0.075697428,0.085661604,0.465670596
218539,36119,Westchester County,New York,EAST,2,10566 Peekskill,10566,0.24,0.15,0.12,0.57,0.26,2.55,0.23,0.21,47177,22595,0.296684883,0.08936241,0.048012467,0.56594024
218548,51005,Alleghany County,Virginia,SOUTH,5,24422 Clifton Forge,24422,0.22,0.12,0.21,0.88,0.1,2.29,0.1,0.34,30226,15960,0.60131474,0.051403573,0.278407766,0.068873921
218589,9001,Fairfield County,Connecticut,EAST,1,06897 Wilton,6897,0.32,0.18,0.12,0.96,0.01,2.91,0.66,0.04,141428,65806,0.40871595,0.085781108,0.11430506,0.391197883
218592,50001,Addison County,Vermont,EAST,1,05753 Middlebury,5753,0.19,0.1,0.13,0.95,0.01,2.32,0.4,0.23,39710,19492,0.554119514,0.07577835,0.177906486,0.19219565
218806,17119,Madison County,Illinois,MIDWEST,3,62249 Highland,62249,0.27,0.14,0.15,0.99,0,2.58,0.17,0.17,49624,21589,0.648103626,0.125440015,0.118873512,0.107582846
218938,17073,Henry County,Illinois,MIDWEST,3,61254 Geneseo,61254,0.26,0.13,0.17,0.98,0,2.56,0.21,0.15,48715,21305,0.575388226,0.107164673,0.129751575,0.187695526
219209,34023,Middlesex County,New Jersey,EAST,2,08817 Edison,8817,0.23,0.13,0.1,0.6,0.08,2.72,0.34,0.1,63980,26739,0.380419909,0.087326553,0.044717523,0.487536015
219231,34027,Morris County,New Jersey,EAST,2,07950 Morris Plains,7950,0.23,0.13,0.13,0.85,0.02,2.57,0.48,0.05,91165,42046,0.350158738,0.098847695,0.044250753,0.506742814
219243,50023,Washington County,Vermont,EAST,1,05660 Moretown,5660,0.26,0.13,0.06,0.98,0,2.55,0.52,0.12,51736,22885,0.376513218,0.069674642,0.088201153,0.465610987
219367,17111,McHenry County,Illinois,MIDWEST,3,60014 Crystal Lake,60014,0.31,0.17,0.08,0.94,0.01,2.93,0.32,0.08,69395,27155,0.635996678,0.017675386,0.09787982,0.248448116
219387,50007,Chittenden County,Vermont,EAST,1,05452 Essex Junction,5452,0.28,0.14,0.08,0.95,0.01,2.63,0.4,0.08,59137,26017,0.476108432,0.079239943,0.123398523,0.321253102
219536,25011,Franklin County,Massachusetts,EAST,1,01301 Greenfield,1301,0.22,0.11,0.17,0.93,0.01,2.19,0.23,0.3,33498,19033,0.427220404,0.114160297,0.207313248,0.251306051
219541,51155,Pulaski County,Virginia,SOUTH,5,24141 Radford,24141,0.17,0.09,0.12,0.9,0.07,2.25,0.26,0.36,29281,17700,0.660363378,0.033202619,0.216793837,0.089640166
219596,24029,Kent County,Maryland,SOUTH,5,21620 Chestertown,21620,0.2,0.1,0.2,0.78,0.2,2.28,0.23,0.24,40904,23220,0.680240685,0.03029426,0.048344544,0.241120512
219646,34027,Morris County,New Jersey,EAST,2,07945 Mendham,7945,0.3,0.17,0.13,0.96,0.01,2.89,0.61,0.06,127481,52694,0.396224602,0.192619087,0.001619303,0.409537009
219696,36043,Herkimer County,New York,EAST,2,13350 Herkimer,13350,0.2,0.1,0.22,0.97,0.01,2.29,0.15,0.38,28441,17323,0.568302032,0.041535512,0.118705493,0.271456964
219777,23005,Cumberland County,Maine,EAST,1,04062 Windham,4062,0.24,0.13,0.1,0.98,0,2.58,0.22,0.14,46526,19890,0.360184568,0.083575378,0.160623182,0.395616873
219796,42017,Bucks County,Pennsylvania,EAST,2,18902 Doylestown,18902,0.25,0.14,0.12,0.78,0.11,2.57,0.27,0.18,49991.6,24462.67,0.430148201,0.070844794,0.075058822,0.423948184
219851,34005,Burlington County,New Jersey,EAST,2,08036 Hainesport,8036,0.29,0.17,0.11,0.97,0.01,2.92,0.31,0.1,62188,18923,0.512639665,0.045695336,0.085759817,0.355905182
219926,25005,Bristol County,Massachusetts,EAST,1,02767 Raynham,2767,0.26,0.14,0.13,0.97,0.01,2.82,0.21,0.11,61503,24612,0.364810267,0.095897561,0.133852573,0.405439599
219953,51071,Giles County,Virginia,SOUTH,5,24134 Pearisburg,24134,0.22,0.12,0.18,0.96,0.02,2.34,0.14,0.25,37551,19018,0.682071685,0.038181861,0.18660307,0.093143384
220048,36067,Onondaga County,New York,EAST,2,13090 Liverpool,13090,0.29,0.16,0.07,0.91,0.04,2.68,0.29,0.11,52828,22790,0.48635635,0.048999187,0.09274133,0.371903133
220159,34007,Camden County,New Jersey,EAST,2,08091 West Berlin,8091,0.26,0.14,0.12,0.82,0.12,2.79,0.16,0.14,54708,22184,0.457595819,0.071894165,0.049735897,0.420774119
220476,50003,Bennington County,Vermont,EAST,1,05255 Manchester Center,5255,0.24,0.11,0.18,0.98,0,2.27,0.38,0.19,46913,29515,0.439042879,0.071109323,0.109366477,0.38048132
220492,36065,Oneida County,New York,EAST,2,13316 Camden,13316,0.28,0.14,0.12,0.98,0,2.68,0.11,0.25,37989,17665,0.531535393,0.042752262,0.206637473,0.219074872
220539,34035,Somerset County,New Jersey,EAST,2,08869 Raritan,8869,0.22,0.14,0.16,0.88,0.01,2.49,0.25,0.13,51278,26459,0.347408721,0.079347474,0.070498253,0.502745552
220585,36075,Oswego County,New York,EAST,2,13069 Fulton,13069,0.28,0.15,0.12,0.97,0.01,2.59,0.12,0.27,34443,16782,0.582881181,0.034645125,0.12382586,0.258647834
220589,25023,Plymouth County,Massachusetts,EAST,1,02360 Plymouth,2360,0.26,0.14,0.11,0.95,0.02,2.67,0.26,0.15,54677,23766,0.352249309,0.075095668,0.127524728,0.445130296
220612,37057,Davidson County,North Carolina,SOUTH,5,27360 Thomasville,27360,0.24,0.14,0.14,0.84,0.12,2.47,0.1,0.25,35939,17981,0.686046797,0.023422392,0.221110241,0.06942057
220628,34017,Hudson County,New Jersey,EAST,2,07304 Jersey City,7304,0.29,0.16,0.09,0.21,0.46,2.88,0.2,0.34,31685,15432,0.476334751,0.086941082,0.060857454,0.375866713
220649,9011,New London County,Connecticut,EAST,1,06371 Old Lyme,6371,0.23,0.12,0.17,0.97,0,2.47,0.45,0.09,69957,41882,0.401763379,0.08409692,0.104518226,0.409621475
220679,34029,Ocean County,New Jersey,EAST,2,08723 Brick,8723,0.24,0.13,0.17,0.95,0.01,2.55,0.15,0.15,50069,23460,0.381986396,0.083359637,0.044285122,0.490368844
220689,34027,Morris County,New Jersey,EAST,2,07866 Rockaway,7866,0.26,0.15,0.09,0.9,0.02,2.78,0.35,0.08,75453,31765,0.509734377,0.060177427,0.043745986,0.38634221
220690,36045,Jefferson County,New York,EAST,2,13601 Watertown,13601,0.26,0.14,0.14,0.89,0.05,2.4,0.16,0.33,31576,17156,0.556870257,0.0436734,0.12619194,0.273264404
220706,36087,Rockland County,New York,EAST,2,10993 West Haverstraw,10993,0.28,0.15,0.16,0.69,0.1,2.76,0.11,0.27,45684,19925,0.381491262,0.078444977,0.050305134,0.489758627
220750,25023,Plymouth County,Massachusetts,EAST,1,02538 East Wareham,2538,0.29,0.14,0.11,0.88,0.03,2.67,0.11,0.17,41538,19954,0.326073596,0.124850143,0.156973178,0.392103084
221501,28081,Lee County,Mississippi,SOUTH,6,38801 Tupelo,38801,0.29,0.16,0.11,0.66,0.31,2.56,0.19,0.24,38274,20228,0.758313699,0.048901637,0.164968661,0.027816003
221619,36029,Erie County,New York,EAST,2,14219 Buffalo,14219,0.24,0.13,0.15,0.97,0.01,2.39,0.17,0.21,39886,19301,0.503393116,0.097394273,0.148525817,0.250686793
221658,51810,Virginia Beach city,Virginia,SOUTH,5,23456 Virginia Beach,23456,0.32,0.18,0.04,0.66,0.21,3.1,0.27,0.09,55124,20185,0.667514856,0.034286517,0.164136932,0.134061695
221762,45019,Charleston County,South Carolina,SOUTH,5,29464 Mount Pleasant,29464,0.24,0.13,0.12,0.88,0.1,2.41,0.46,0.12,57014,29223,0.582513069,0.069739178,0.137862645,0.209885107
222039,23003,Aroostook County,Maine,EAST,1,04769 Presque Isle,4769,0.22,0.11,0.16,0.95,0,2.25,0.2,0.34,29325,15712,0.680135302,0.062699555,0.123485185,0.133679959
222077,34025,Monmouth County,New Jersey,EAST,2,07728 Freehold,7728,0.25,0.14,0.13,0.84,0.07,2.75,0.29,0.12,65399,28788,0.345140251,0.091529326,0.039089904,0.524240519
222124,33011,Hillsborough County,New Hampshire,EAST,1,03060 Nashua,3060,0.25,0.14,0.13,0.86,0.02,2.38,0.16,0.23,40653,20946,0.330167693,0.119266876,0.102960054,0.447605378
222140,34039,Union County,New Jersey,EAST,2,07974 New Providence,7974,0.27,0.15,0.16,0.89,0.01,2.72,0.5,0.06,93033,44472,0.47218124,0.054323811,0.058765357,0.414729592
222290,51087,Henrico County,Virginia,SOUTH,5,23228 Henrico,23228,0.19,0.11,0.16,0.69,0.23,2.11,0.23,0.19,38285,21768,0.640614545,0.034801799,0.181835418,0.142748239
222320,42029,Chester County,Pennsylvania,EAST,2,19460 Phoenixville,19460,0.24,0.14,0.13,0.91,0.05,2.44,0.35,0.13,55989,30543,0.5478207,0.051829449,0.054355463,0.345994388
222576,25009,Essex County,Massachusetts,EAST,1,01950 Newburyport,1950,0.21,0.11,0.14,0.98,0,2.22,0.4,0.14,58523,34739,0.311325715,0.133248391,0.060002379,0.495423515
222577,33013,Merrimack County,New Hampshire,EAST,1,03301 Concord,3301,0.22,0.12,0.15,0.95,0.01,2.24,0.33,0.2,41481,22488,0.433572792,0.118725139,0.215193221,0.232508848
222749,45079,Richland County,South Carolina,SOUTH,5,29204 Columbia,29204,0.22,0.12,0.17,0.37,0.61,2.22,0.28,0.36,30933,18738,0.619649411,0.023967582,0.27342912,0.082953887
222781,1073,Jefferson County,Alabama,SOUTH,6,35209 Birmingham,35209,0.19,0.11,0.1,0.7,0.24,2.03,0.49,0.22,37959,24277,0.660605576,0.033249251,0.223958346,0.082186827
222797,42089,Monroe County,Pennsylvania,EAST,2,18360 Stroudsburg,18360,0.24,0.13,0.15,0.91,0.04,2.59,0.22,0.19,46039,21627,0.419987592,0.109152573,0.051381874,0.419477962
222820,6041,Marin County,California,WEST,9,94920 Belvedere Tiburon,94920,0.22,0.13,0.18,0.91,0.01,2.29,0.65,0.08,106492,86992,0.245162169,0.330046773,0.020987698,0.40380336
222968,47059,Greene County,Tennessee,SOUTH,6,37745 Greeneville,37745,0.21,0.12,0.16,0.96,0.03,2.26,0.16,0.34,28917,15992,0.620173839,0.054903289,0.229641733,0.095281139
222995,45051,Horry County,South Carolina,SOUTH,5,29526 Conway,29526,0.24,0.13,0.12,0.82,0.15,2.55,0.18,0.24,36136,18398,0.666220554,0.01427046,0.257420302,0.062088685
222998,54019,Fayette County,West Virginia,SOUTH,5,25901 Oak Hill,25901,0.22,0.12,0.17,0.92,0.06,2.36,0.09,0.41,24293,13644,0.599174188,0.047561717,0.288408013,0.064856082
223084,34031,Passaic County,New Jersey,EAST,2,07480 West Milford,7480,0.27,0.15,0.09,0.96,0.01,2.84,0.28,0.07,75691,29110,0.39053475,0.083335965,0.047265657,0.478863627
223199,23025,Somerset County,Maine,EAST,1,04950 Madison,4950,0.22,0.11,0.19,0.98,0,2.33,0.09,0.31,30694,16756,0.441515596,0.108263896,0.290342343,0.159878165
223251,51073,Gloucester County,Virginia,SOUTH,5,23072 Hayes,23072,0.25,0.13,0.12,0.88,0.09,2.58,0.18,0.2,44844,18839,0.729889631,0.073933674,0.114129657,0.082047039
223293,37035,Catawba County,North Carolina,SOUTH,5,28658 Newton,28658,0.24,0.13,0.14,0.84,0.09,2.55,0.14,0.21,38620,18873,0.656658989,0.016623898,0.246473191,0.080243922
223294,51165,Rockingham County,Virginia,SOUTH,5,22827 Elkton,22827,0.24,0.13,0.13,0.95,0.03,2.55,0.1,0.26,34893,16647,0.708341566,0.019216269,0.181394856,0.09104731
223413,9013,Tolland County,Connecticut,EAST,1,06268 Storrs Mansfield,6268,0.18,0.09,0.13,0.82,0.05,2.38,0.58,0.28,45612,24870,0.400756064,0.064368305,0.157847686,0.377027945
223442,45051,Horry County,South Carolina,SOUTH,5,29582 North Myrtle Beac,29582,0.15,0.08,0.2,0.9,0.06,2.08,0.22,0.2,38213,25780,0.595113886,0.046807372,0.11376521,0.244313533
223450,22103,St. Tammany Parish,Louisiana,SOUTH,7,70433 Covington,70433,0.27,0.15,0.12,0.86,0.12,2.61,0.29,0.19,47447,24810,0.67604625,0.042261512,0.180861158,0.10083108
223479,45047,Greenwood County,South Carolina,SOUTH,5,29649 Greenwood,29649,0.24,0.14,0.12,0.75,0.22,2.41,0.25,0.23,38409,19153,0.759353255,0.018535687,0.155300599,0.066810459
223601,12113,Santa Rosa County,Florida,SOUTH,5,32566 Navarre,32566,0.29,0.15,0.09,0.89,0.04,2.71,0.22,0.15,44982,19694,0.682930905,0.034276601,0.195142408,0.087650086
223660,53033,King County,Washington,WEST,9,98019 Duvall,98019,0.31,0.17,0.04,0.94,0,2.89,0.35,0.06,72438,30871,0.554164865,0.073820834,0.115786956,0.256227344
223676,39095,Lucas County,Ohio,MIDWEST,3,43612 Toledo,43612,0.27,0.16,0.11,0.9,0.06,2.42,0.12,0.21,39337,18146,0.640545586,0.050513701,0.164532911,0.144407803
223759,42077,Lehigh County,Pennsylvania,EAST,2,18104 Allentown,18104,0.2,0.11,0.22,0.94,0.02,2.34,0.29,0.17,52003,25885,0.508748506,0.074352686,0.131050928,0.28584788
223773,47163,Sullivan County,Tennessee,SOUTH,6,37620 Bristol,37620,0.21,0.11,0.17,0.96,0.02,2.32,0.13,0.32,30912,18031,0.61421519,0.034374851,0.278994365,0.072415594
223807,34003,Bergen County,New Jersey,EAST,2,07401 Allendale,7401,0.3,0.17,0.14,0.92,0,3.03,0.54,0.04,105387,47676,0.371535353,0.080515133,0.049069529,0.498879985
223972,53063,Spokane County,Washington,WEST,9,99201 Spokane,99201,0.21,0.11,0.12,0.85,0.03,1.92,0.12,0.58,16257,12570,0.427341016,0.056642858,0.317110219,0.198905907
223982,53063,Spokane County,Washington,WEST,9,99205 Spokane,99205,0.25,0.14,0.15,0.92,0.01,2.4,0.19,0.24,34778,16755,0.594846048,0.054635996,0.23543651,0.115081446
223999,53063,Spokane County,Washington,WEST,9,99205 Spokane,99205,0.25,0.14,0.15,0.92,0.01,2.4,0.19,0.24,34778,16755,0.494694234,0.056783563,0.254576161,0.193946042
224014,42079,Luzerne County,Pennsylvania,EAST,2,18709 Luzerne,18709,0.17,0.09,0.24,0.99,0,2.09,0.09,0.37,27500,16240,0.512909478,0.014702998,0.058965443,0.413422081
224116,50001,Addison County,Vermont,EAST,1,05753 Middlebury,5753,0.19,0.1,0.13,0.95,0.01,2.32,0.4,0.23,39710,19492,0.373308478,0.083555794,0.085968422,0.457167305
224164,42055,Franklin County,Pennsylvania,EAST,2,17268 Waynesboro,17268,0.23,0.12,0.17,0.97,0.01,2.46,0.12,0.22,38947,18804,0.589262969,0.031790406,0.212043788,0.166902836
224189,42091,Montgomery County,Pennsylvania,EAST,2,19002 Ambler,19002,0.26,0.14,0.16,0.88,0.06,2.6,0.45,0.1,70504,37498,0.405655742,0.090453754,0.074976709,0.428913795
224208,37025,Cabarrus County,North Carolina,SOUTH,5,28081 Kannapolis,28081,0.25,0.14,0.14,0.83,0.12,2.53,0.09,0.25,36573,17917,0.701559517,0.014360029,0.215939409,0.068141046
224218,34025,Monmouth County,New Jersey,EAST,2,07740 Long Branch,7740,0.24,0.14,0.13,0.68,0.18,2.48,0.2,0.26,38733,20612,0.415226908,0.165828444,0,0.418944648
224281,47073,Hawkins County,Tennessee,SOUTH,6,37660 Kingsport,37660,0.22,0.12,0.18,0.94,0.04,2.29,0.16,0.33,30403,19164,0.705287559,0.029997299,0.17153514,0.093180002
224312,47093,Knox County,Tennessee,SOUTH,6,37921 Knoxville,37921,0.27,0.16,0.11,0.77,0.2,2.47,0.15,0.32,31253,15468,0.576007029,0.040686569,0.294793949,0.088512453
224392,36119,Westchester County,New York,EAST,2,10591 Tarrytown,10591,0.22,0.13,0.12,0.73,0.06,2.54,0.42,0.12,63219,34940,0.333026204,0.119575977,0.042465765,0.504932053
224396,42077,Lehigh County,Pennsylvania,EAST,2,18052 Whitehall,18052,0.21,0.11,0.18,0.91,0.03,2.37,0.16,0.18,43188,21429,0.467752895,0.062751338,0.201219492,0.268276275
224432,37071,Gaston County,North Carolina,SOUTH,5,28012 Belmont,28012,0.23,0.13,0.13,0.89,0.06,2.46,0.17,0.2,42212,21397,0.67867253,0.015295914,0.221924631,0.084106924
224457,6013,Contra Costa County,California,WEST,9,94519 Concord,94519,0.25,0.14,0.12,0.77,0.03,2.73,0.2,0.11,57601,23464,0.398575403,0.097894147,0.196045169,0.307485282
224486,51087,Henrico County,Virginia,SOUTH,5,23075 Henrico,23075,0.28,0.16,0.11,0.54,0.42,2.56,0.08,0.21,36804,16863,0.663944486,0.018518476,0.22336786,0.094169178
224496,36055,Monroe County,New York,EAST,2,14610 Rochester,14610,0.18,0.1,0.2,0.9,0.06,2.03,0.5,0.2,44814,36098,0.418116898,0.078357128,0.17561233,0.327913644
224546,13245,Richmond County,Georgia,SOUTH,5,30909 Augusta,30909,0.23,0.13,0.13,0.61,0.34,2.28,0.31,0.23,38947,24961,0.61334491,0.028454118,0.239202879,0.118998093
225023,26139,Ottawa County,Michigan,MIDWEST,3,49428 Jenison,49428,0.29,0.15,0.12,0.97,0.01,2.88,0.23,0.11,57008,21736,0.640674404,0.036173093,0.187111581,0.136040922
225269,9011,New London County,Connecticut,EAST,1,06360 Norwich,6360,0.24,0.13,0.15,0.84,0.06,2.38,0.2,0.23,41557,21281,0.460044033,0.081315615,0.188149801,0.270490551
225411,51510,Alexandria city,Virginia,SOUTH,5,22314 Alexandria,22314,0.13,0.08,0.1,0.72,0.22,1.78,0.64,0.13,71113,55621,0.395141835,0.042447359,0.089524358,0.472886447
225530,33017,Strafford County,New Hampshire,EAST,1,03867 Rochester,3867,0.25,0.14,0.14,0.97,0,2.47,0.15,0.2,40780,18996,0.426306039,0.12325602,0.147353971,0.30308397
225677,55127,Walworth County,Wisconsin,MIDWEST,3,53147 Lake Geneva,53147,0.23,0.12,0.15,0.93,0.01,2.41,0.24,0.17,45808,23526,0.628833872,0.063867803,0.153161915,0.15413641
225757,23011,Kennebec County,Maine,EAST,1,04345 Gardiner,4345,0.25,0.12,0.12,0.97,0,2.48,0.16,0.23,38968,18853,0.464454193,0.110041242,0.214257612,0.211246953
225963,27123,Ramsey County,Minnesota,MIDWEST,4,55117 Saint Paul,55117,0.29,0.16,0.11,0.69,0.1,2.52,0.23,0.22,40132,19395,0.549172973,0.066644933,0.199704409,0.184477685
225999,6059,Orange County,California,WEST,9,92660 Newport Beach,92660,0.2,0.11,0.18,0.92,0.01,2.23,0.52,0.08,98119,66659,0.427789576,0.197916466,0.083182913,0.291111045
